file,module,name,line,type,attrs,dims,is_parameter,has_init,doc
src/core/sglobal.f90,sglobal,flag_runtime_reduction_e1060,171,LOGICAL,,,False,False,Latest `ERROR` call requested the separate timestep reduction for error 1060.
src/core/sglobal.f90,sglobal,error_mode,176,LOGICAL,,,False,False,State of command-line option `-error`; suppresses the interactive wait in [[mod_error:ERR_STOP]].
src/core/sglobal.f90,sglobal,marker999,181,REAL(KIND=R8P),PARAMETER,,True,True,End-of-input time sentinel returned by `FINPUT` and `HINPUT` [h].
src/core/sglobal.f90,sglobal,imarker,182,INTEGER(KIND=I_P),PARAMETER,,True,True,Truncated sentinel used internally by `eqmarker`.
src/core/sglobal.f90,sglobal,izero,183,INTEGER(KIND=I_P),PARAMETER,,True,True,Integer zero constant.
src/core/sglobal.f90,sglobal,ione,184,INTEGER(KIND=I_P),PARAMETER,,True,True,Integer one constant.
src/core/sglobal.f90,sglobal,izero1,185,INTEGER(KIND=I_P),"PARAMETER, DIMENSION(1)",(1),True,True,One-element integer-zero vector for checker calls.
src/core/sglobal.f90,sglobal,ione1,186,INTEGER(KIND=I_P),"PARAMETER, DIMENSION(1)",(1),True,True,One-element integer-one vector for checker calls.
src/core/sglobal.f90,sglobal,zero,187,REAL(KIND=R8P),PARAMETER,,True,True,`R8P` zero constant.
src/core/sglobal.f90,sglobal,half,188,REAL(KIND=R8P),PARAMETER,,True,True,`R8P` one-half constant.
src/core/sglobal.f90,sglobal,one,189,REAL(KIND=R8P),PARAMETER,,True,True,`R8P` one constant.
src/core/sglobal.f90,sglobal,two,190,REAL(KIND=R8P),PARAMETER,,True,True,`R8P` two constant.
src/core/sglobal.f90,sglobal,three,191,REAL(KIND=R8P),PARAMETER,,True,True,`R8P` three constant.
src/core/sglobal.f90,sglobal,five,192,REAL(KIND=R8P),PARAMETER,,True,True,`R8P` five constant.
src/core/sglobal.f90,sglobal,vsmall,193,REAL(KIND=R8P),PARAMETER,,True,True,Strict absolute tolerance used by zero/one comparison helpers.
src/core/sglobal.f90,sglobal,zero1,194,REAL(KIND=R8P),"PARAMETER, DIMENSION(1)",(1),True,True,One-element `R8P` zero vector for checker calls.
src/core/sglobal.f90,sglobal,one1,195,REAL(KIND=R8P),"PARAMETER, DIMENSION(1)",(1),True,True,One-element `R8P` one vector for checker calls.
src/core/sglobal.f90,sglobal,EARRAY,200,REAL(KIND=R8P),,(1),False,False,Numeric context read for errors 1003/1024; no current producer initializes it.
src/core/sglobal.f90,sglobal,text32,201,CHARACTER(32),,,False,False,Inactive retained shared text workspace; no current consumer.
src/core/state/AL_C.F90,AL_C,SFB,72,INTEGER,PARAMETER,,True,True,Placeholder for the unimplemented sediment flow-boundary stream.
src/core/state/AL_C.F90,AL_C,SRB,73,INTEGER,PARAMETER,,True,True,Placeholder for the unimplemented sediment rating/boundary stream.
src/core/state/AL_C.F90,AL_C,VSD,74,INTEGER,PARAMETER,,True,True,Variably saturated subsurface data input unit.
src/core/state/AL_C.F90,AL_C,SYD,75,INTEGER,PARAMETER,,True,True,Sediment data input unit.
src/core/state/AL_C.F90,AL_C,CMD,76,INTEGER,PARAMETER,,True,True,Contaminant data input unit.
src/core/state/AL_C.F90,AL_C,SPR,77,INTEGER,PARAMETER,,True,True,Formatted sediment diagnostic/output unit.
src/core/state/AL_C.F90,AL_C,CMP,78,INTEGER,PARAMETER,,True,True,Formatted contaminant diagnostic/output unit (called `CPR` in the manual).
src/core/state/AL_C.F90,AL_C,BUG,79,INTEGER,PARAMETER,,True,True,Developer debug-output unit.
src/core/state/AL_C.F90,AL_C,VSI,80,INTEGER,PARAMETER,,True,True,VSS initial-condition input unit.
src/core/state/AL_C.F90,AL_C,WLD,81,INTEGER,PARAMETER,,True,True,Time-varying well-abstraction input unit.
src/core/state/AL_C.F90,AL_C,LFB,82,INTEGER,PARAMETER,,True,True,Time-varying lateral subsurface-flow boundary unit.
src/core/state/AL_C.F90,AL_C,LHB,83,INTEGER,PARAMETER,,True,True,Time-varying lateral subsurface-head boundary unit.
src/core/state/AL_C.F90,AL_C,LGB,84,INTEGER,PARAMETER,,True,True,Time-varying lateral head-gradient boundary unit.
src/core/state/AL_C.F90,AL_C,BFB,85,INTEGER,PARAMETER,,True,True,Time-varying aquifer-base flow boundary unit.
src/core/state/AL_C.F90,AL_C,BHB,86,INTEGER,PARAMETER,,True,True,Time-varying aquifer-base head boundary unit.
src/core/state/AL_C.F90,AL_C,CMT,87,INTEGER,PARAMETER,,True,True,First contaminant-migration boundary input unit.
src/core/state/AL_C.F90,AL_C,CMB,88,INTEGER,PARAMETER,,True,True,Second contaminant-migration boundary input unit.
src/core/state/AL_C.F90,AL_C,MND,89,INTEGER,PARAMETER,,True,True,Nitrogen and carbon data input unit.
src/core/state/AL_C.F90,AL_C,MNFC,90,INTEGER,PARAMETER,,True,True,External carbon-input unit.
src/core/state/AL_C.F90,AL_C,MNFN,91,INTEGER,PARAMETER,,True,True,External nitrogen-input unit.
src/core/state/AL_C.F90,AL_C,MNPL,92,INTEGER,PARAMETER,,True,True,Nitrate plant-uptake input unit.
src/core/state/AL_C.F90,AL_C,MNPR,93,INTEGER,PARAMETER,,True,True,Formatted nitrate diagnostic/output unit.
src/core/state/AL_C.F90,AL_C,MNOUT1,94,INTEGER,PARAMETER,,True,True,Nitrate carbon extra-output unit.
src/core/state/AL_C.F90,AL_C,MNOUT2,95,INTEGER,PARAMETER,,True,True,Nitrate nitrogen extra-output unit.
src/core/state/AL_C.F90,AL_C,MNOUTPL,96,INTEGER,PARAMETER,,True,True,Nitrate plant-output unit.
src/core/state/AL_C.F90,AL_C,TIH,98,DOUBLEPRECISION,,,False,False,Simulation start as an absolute hour count returned by `HOUR_FROM_DATE` (h).
src/core/state/AL_C.F90,AL_C,NBFACE,101,INTEGER,DIMENSION(NELEE),(NELEE),False,False,External boundary-face number by boundary element; zero otherwise.
src/core/state/AL_C.F90,AL_C,NLYR,102,INTEGER,DIMENSION(NELEE),(NELEE),False,False,Number of defined soil/lithology layers by element.
src/core/state/AL_C.F90,AL_C,NVC,103,INTEGER,DIMENSION(NELEE),(NELEE),False,False,Vegetation-category number by element.
src/core/state/AL_C.F90,AL_C,NWELBT,104,INTEGER,DIMENSION(NELEE),(NELEE),False,False,Bottom VSS cell of the well screen by well element.
src/core/state/AL_C.F90,AL_C,NWELTP,105,INTEGER,DIMENSION(NELEE),(NELEE),False,False,Top VSS cell of the well screen by well element.
src/core/state/AL_C.F90,AL_C,NVSWLT,106,INTEGER,DIMENSION(NELEE),(NELEE),False,False,Irrigating well element keyed by its target element; zero means no target mapping.
src/core/state/AL_C.F90,AL_C,NVSSPC,107,INTEGER,DIMENSION(NELEE),(NELEE),False,False,VSS cell containing a spring source by source element.
src/core/state/AL_C.F90,AL_C,NVSSPT,108,INTEGER,DIMENSION(NELEE),(NELEE),False,False,Spring source element keyed by its target element; zero means no target mapping.
src/core/state/AL_C.F90,AL_C,NVSWLI,109,INTEGER,DIMENSION(NELEE),(NELEE),False,False,Well-record number keyed by the element containing the well; zero means no well.
src/core/state/AL_C.F90,AL_C,DHF,110,DOUBLEPRECISION,"DIMENSION(NELEE, 4)","(NELEE, 4)",False,False,Distance from an element node/centroid to each face (m).
src/core/state/AL_C.F90,AL_C,ISPACK,111,LOGICAL,DIMENSION(NELEE),(NELEE),False,False,Whether a snowpack is present on each element.
src/core/state/AL_C.F90,AL_C,JVSACN,113,INTEGER,"DIMENSION(:, :, :), ALLOCATABLE","(:, :, :)",False,False,"Adjacent VSS cell number by face, cell, and element; zero means no connection."
src/core/state/AL_C.F90,AL_C,JVSDEL,114,INTEGER,"DIMENSION(:, :, :), ALLOCATABLE","(:, :, :)",False,False,"Signed split-cell connectivity code by face, cell, and element."
src/core/state/AL_C.F90,AL_C,DELTAZ,115,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,VSS cell thickness by cell and element (m).
src/core/state/AL_C.F90,AL_C,ZVSNOD,116,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,VSS node elevation by cell and element (m).
src/core/state/AL_C.F90,AL_C,ICMBK,119,INTEGER,"DIMENSION(NLFEE, 2)","(NLFEE, 2)",False,False,Explicit bank-element number by link and bank side.
src/core/state/AL_C.F90,AL_C,NHBED,120,INTEGER,"DIMENSION(NLFEE, 2)","(NLFEE, 2)",False,False,Highest VSS cell below the channel bed by link and bank side.
src/core/state/AL_C.F90,AL_C,ICMRF2,121,INTEGER,"DIMENSION(NLFEE, 6)","(NLFEE, 6)",False,False,Multi-link branch map: adjacent elements in columns 1:3 and their faces in 4:6.
src/core/state/AL_C.F90,AL_C,CLENTH,122,DOUBLEPRECISION,DIMENSION(NLFEE),(NLFEE),False,False,Channel-link length (m).
src/core/state/AL_C.F90,AL_C,CWIDTH,123,DOUBLEPRECISION,DIMENSION(NLFEE),(NLFEE),False,False,Channel-link width (m).
src/core/state/AL_C.F90,AL_C,ZBEFF,124,DOUBLEPRECISION,DIMENSION(NLFEE),(NLFEE),False,False,Effective channel-bed elevation (m).
src/core/state/AL_C.F90,AL_C,ZBFULL,125,DOUBLEPRECISION,DIMENSION(NLFEE),(NLFEE),False,False,Bankfull channel elevation (m).
src/core/state/AL_C.F90,AL_C,FHBED,126,DOUBLEPRECISION,"DIMENSION(NLFEE, 2)","(NLFEE, 2)",False,False,Fractional vertical-cell overlap at the channel bed by link and bank side.
src/core/state/AL_C.F90,AL_C,BEXBK,127,LOGICAL,,,False,False,Whether explicit bank elements are enabled.
src/core/state/AL_C.F90,AL_C,LINKNS,128,LOGICAL,DIMENSION(NLFEE),(NLFEE),False,False,Whether each channel link is aligned north-south.
src/core/state/AL_C.F90,AL_C,NV,131,INTEGER,,,False,False,Number of active vegetation types.
src/core/state/AL_C.F90,AL_C,NRD,132,INTEGER,DIMENSION(NVEE),(NVEE),False,False,Number of VSS nodes in the root zone by vegetation type.
src/core/state/AL_C.F90,AL_C,RDL,133,DOUBLEPRECISION,DIMENSION(NVEE),(NVEE),False,False,Legacy bank-root fraction read from ET8; current validation requires zero.
src/core/state/AL_C.F90,AL_C,RDF,134,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Root-density fraction by vegetation type and VSS node.
src/core/state/AL_C.F90,AL_C,NS,136,INTEGER,,,False,False,Number of active soil types.
src/core/state/AL_C.F90,AL_C,THSAT,137,DOUBLEPRECISION,DIMENSION(NSEE),(NSEE),False,False,"Saturated moisture content used by sediment coupling, by soil type (m3/m3)."
src/core/state/AL_C.F90,AL_C,VSPOR,138,DOUBLEPRECISION,DIMENSION(NSEE),(NSEE),False,False,VSS porosity/saturated volumetric water content by soil type (m3/m3).
src/core/state/AL_C.F90,AL_C,NLYRBT,139,INTEGER,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Bottom VSS cell number by element and soil layer.
src/core/state/AL_C.F90,AL_C,NTSOIL,140,INTEGER,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Soil-type number by element and soil layer.
src/core/state/AL_C.F90,AL_C,ZLYRBT,141,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Bottom elevation by element and soil layer (m).
src/core/state/AL_C.F90,AL_C,IDUM,144,INTEGER,DIMENSION(NXEE*NYEE),(NXEE*NYEE),False,False,Integer workspace for spatial/category input.
src/core/state/AL_C.F90,AL_C,ISORT,145,INTEGER,DIMENSION(NELEE),(NELEE),False,False,"Element processing order, normally sorted from highest water level downward."
src/core/state/AL_C.F90,AL_C,NHSAT,146,INTEGER,DIMENSION(NELEE),(NELEE),False,False,Unused legacy saturation-state array with no current producer or consumer.
src/core/state/AL_C.F90,AL_C,DRAINA,147,DOUBLEPRECISION,DIMENSION(NELEE),(NELEE),False,False,Canopy drainage reaching the surface by element (m/s).
src/core/state/AL_C.F90,AL_C,DUMMY,148,DOUBLEPRECISION,DIMENSION(NELEE),(NELEE),False,False,Floating-point workspace for spatial input and validation.
src/core/state/AL_C.F90,AL_C,ESOILA,149,DOUBLEPRECISION,DIMENSION(NELEE),(NELEE),False,False,Soil-surface evaporation rate by element (m/s).
src/core/state/AL_C.F90,AL_C,EEVAP,150,DOUBLEPRECISION,DIMENSION(NELEE),(NELEE),False,False,Soil plus surface-water evaporation rate by element (m/s).
src/core/state/AL_C.F90,AL_C,PNETTO,151,DOUBLEPRECISION,DIMENSION(NELEE),(NELEE),False,False,"Net surface-water input, including mapped well irrigation (m/s)."
src/core/state/AL_C.F90,AL_C,QH,152,DOUBLEPRECISION,DIMENSION(NELEE),(NELEE),False,False,VSS flux through the top of each column (m/s).
src/core/state/AL_C.F90,AL_C,WBERR,153,DOUBLEPRECISION,DIMENSION(NELEE),(NELEE),False,False,Cumulative element water-balance residual expressed as depth (m).
src/core/state/AL_C.F90,AL_C,ZVSPSL,154,DOUBLEPRECISION,DIMENSION(NELEE),(NELEE),False,False,Phreatic-surface elevation by element (m).
src/core/state/AL_C.F90,AL_C,QVSBF,155,DOUBLEPRECISION,DIMENSION(NELEE),(NELEE),False,False,VSS flux through the base of each active column (m/s).
src/core/state/AL_C.F90,AL_C,QVSSPR,156,DOUBLEPRECISION,DIMENSION(NELEE),(NELEE),False,False,Spring discharge by source element (m3/s).
src/core/state/AL_C.F90,AL_C,QVSWEL,157,DOUBLEPRECISION,DIMENSION(NELEE),(NELEE),False,False,Actual total well abstraction/recharge as an element-area flux (m/s).
src/core/state/AL_C.F90,AL_C,QOC,158,DOUBLEPRECISION,"DIMENSION(NELEE, 4)","(NELEE, 4)",False,False,Signed overland/channel discharge through each element face (m3/s).
src/core/state/AL_C.F90,AL_C,QVSV,160,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Signed vertical VSS flux by cell interface and element (m/s).
src/core/state/AL_C.F90,AL_C,VSPSI,161,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,VSS pressure head by cell and element (m).
src/core/state/AL_C.F90,AL_C,VSTHE,162,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Volumetric water content by cell and element (m3/m3).
src/core/state/AL_C.F90,AL_C,QVSWLI,163,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Actual well flux by VSS cell and well record (m/s).
src/core/state/AL_C.F90,AL_C,ERUZ,164,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Root-water extraction rate by element and VSS cell (m/s).
src/core/state/AL_C.F90,AL_C,QVSH,165,DOUBLEPRECISION,"DIMENSION(:, :, :), ALLOCATABLE","(:, :, :)",False,False,"Signed lateral VSS discharge by face, cell, and element (m3/s)."
src/core/state/AL_C.F90,AL_C,ARXL,167,DOUBLEPRECISION,DIMENSION(NLFEE),(NLFEE),False,False,Current channel-flow cross-sectional area by link (m2).
src/core/state/AL_C.F90,AL_C,QBKB,168,DOUBLEPRECISION,"DIMENSION(NLFEE, 2)","(NLFEE, 2)",False,False,Saturated channel-bed exchange for wet channel area (m3/s).
src/core/state/AL_C.F90,AL_C,QBKF,169,DOUBLEPRECISION,"DIMENSION(NLFEE, 2)","(NLFEE, 2)",False,False,Lateral VSS exchange between channel/link and surrounding column (m3/s).
src/core/state/AL_C.F90,AL_C,QBKI,170,DOUBLEPRECISION,"DIMENSION(NLFEE, 2)","(NLFEE, 2)",False,False,Channel-bed exchange assigned to dry channel area (m3/s).
src/core/state/AL_C.F90,AL_C,CLAI,172,DOUBLEPRECISION,DIMENSION(NVEE),(NVEE),False,False,Current canopy leaf-area index by vegetation type.
src/core/state/AL_C.F90,AL_C,PLAI,173,DOUBLEPRECISION,DIMENSION(NVEE),(NVEE),False,False,Current maximum-season ground-cover proportion by vegetation type.
src/core/state/AL_C.F90,AL_C,SBERR,175,DOUBLEPRECISION,"DIMENSION(NELEE, NSEDEE)","(NELEE, NSEDEE)",False,False,Sediment balance-error state by element and size fraction.
src/core/state/AL_C.F90,AL_C,DTUZ,177,DOUBLEPRECISION,,,False,False,Current coupled VSS/ET timestep in seconds (s).
src/core/state/AL_C.F90,AL_C,UZNEXT,178,DOUBLEPRECISION,,,False,False,Current model timestep expressed in hours (h).
src/core/state/AL_D.f90,AL_D,NCLASS,68,INTEGER,PARAMETER,,True,True,Number of element classes supported by the legacy binary-result format.
src/core/state/AL_D.f90,AL_D,FRD,71,INTEGER,PARAMETER,,True,True,Frame/common data input unit.
src/core/state/AL_D.f90,AL_D,OCD,72,INTEGER,PARAMETER,,True,True,Overland/channel data input unit.
src/core/state/AL_D.f90,AL_D,ETD,73,INTEGER,PARAMETER,,True,True,Evapotranspiration data input unit.
src/core/state/AL_D.f90,AL_D,PPD,74,INTEGER,PARAMETER,,True,True,Reserved precipitation-data input unit.
src/core/state/AL_D.f90,AL_D,SMD,75,INTEGER,PARAMETER,,True,True,Optional snowmelt data input unit.
src/core/state/AL_D.f90,AL_D,BKD,76,INTEGER,PARAMETER,,True,True,Optional bank-element data input unit.
src/core/state/AL_D.f90,AL_D,MED,77,INTEGER,PARAMETER,,True,True,Combined meteorological time-series input unit.
src/core/state/AL_D.f90,AL_D,PRD,78,INTEGER,PARAMETER,,True,True,Precipitation time-series input unit.
src/core/state/AL_D.f90,AL_D,EPD,79,INTEGER,PARAMETER,,True,True,Potential-evaporation time-series input unit.
src/core/state/AL_D.f90,AL_D,TIM,80,INTEGER,PARAMETER,,True,True,Time-counter/status file unit.
src/core/state/AL_D.f90,AL_D,RES,81,INTEGER,PARAMETER,,True,True,Legacy unformatted result-metadata file unit.
src/core/state/AL_D.f90,AL_D,HOT,82,INTEGER,PARAMETER,,True,True,Hotstart input/output unit.
src/core/state/AL_D.f90,AL_D,VED,83,INTEGER,PARAMETER,,True,True,Reserved vegetation-data input unit.
src/core/state/AL_D.f90,AL_D,OFB,84,INTEGER,PARAMETER,,True,True,Time-varying overland/channel flow-boundary unit.
src/core/state/AL_D.f90,AL_D,OHB,85,INTEGER,PARAMETER,,True,True,Time-varying overland/channel head-boundary unit.
src/core/state/AL_D.f90,AL_D,DIS,86,INTEGER,PARAMETER,,True,True,Regular outlet-discharge CSV output unit.
src/core/state/AL_D.f90,AL_D,VSE,87,INTEGER,PARAMETER,,True,True,Hotstart/VSS-state output unit.
src/core/state/AL_D.f90,AL_D,MAS,88,INTEGER,PARAMETER,,True,True,Mass-balance output unit.
src/core/state/AL_D.f90,AL_D,DIS2,89,INTEGER,PARAMETER,,True,True,Every-timestep outlet-discharge output unit.
src/core/state/AL_D.f90,AL_D,TAH,90,INTEGER,PARAMETER,,True,True,Maximum-air-temperature time-series input unit.
src/core/state/AL_D.f90,AL_D,TAL,91,INTEGER,PARAMETER,,True,True,Minimum-air-temperature time-series input unit.
src/core/state/AL_D.f90,AL_D,disextra,92,INTEGER,PARAMETER,,True,True,Input unit selecting additional discharge element/face points.
src/core/state/AL_D.f90,AL_D,zqd,93,INTEGER,PARAMETER,,True,True,ZQ reservoir/weir-table data input unit.
src/core/state/AL_D.f90,AL_D,pslextra,94,INTEGER,PARAMETER,,True,True,Input unit selecting additional phreatic-surface elements.
src/core/state/AL_D.f90,AL_D,MSM,97,INTEGER,,,False,False,"Snowmelt method: 0 disabled, 1 degree-day, or 2 energy-budget."
src/core/state/AL_D.f90,AL_D,NM,98,INTEGER,,,False,False,Number of active meteorological sites.
src/core/state/AL_D.f90,AL_D,NRAIN,99,INTEGER,,,False,False,Number of active rainfall stations.
src/core/state/AL_D.f90,AL_D,NSET,100,INTEGER,,,False,False,Number of legacy binary result sets; no current producer was found.
src/core/state/AL_D.f90,AL_D,MBLINK,101,INTEGER,,,False,False,Link whose selected face supplies outlet discharge to the catchment balance.
src/core/state/AL_D.f90,AL_D,MBFACE,102,INTEGER,,,False,False,Face of `MBLINK` used for catchment-balance discharge.
src/core/state/AL_D.f90,AL_D,MBFLAG,103,INTEGER,,,False,False,"Catchment-balance schedule: 1 daily, any other value monthly."
src/core/state/AL_D.f90,AL_D,NXP1,104,INTEGER,,,False,False,Active grid helper value `NX+1`.
src/core/state/AL_D.f90,AL_D,NYP1,105,INTEGER,,,False,False,Active grid helper value `NY+1`.
src/core/state/AL_D.f90,AL_D,NXM1,106,INTEGER,,,False,False,Active grid helper value `NX-1`.
src/core/state/AL_D.f90,AL_D,NYM1,107,INTEGER,,,False,False,Active grid helper value `NY-1`.
src/core/state/AL_D.f90,AL_D,NXEP1,108,INTEGER,,,False,False,Capacity helper value `NXE+1`.
src/core/state/AL_D.f90,AL_D,NYEP1,109,INTEGER,,,False,False,Capacity helper value `NYE+1`.
src/core/state/AL_D.f90,AL_D,NoZQTables,110,INTEGER,,,False,False,Number of reservoir ZQ tables read from `zqd`.
src/core/state/AL_D.f90,AL_D,ZQTableRef,111,INTEGER,,,False,False,Index of the ZQ table selected for the current link-face calculation.
src/core/state/AL_D.f90,AL_D,NXE,112,INTEGER,PARAMETER,,True,True,Legacy x workspace capacity alias.
src/core/state/AL_D.f90,AL_D,NYE,113,INTEGER,PARAMETER,,True,True,Legacy y workspace capacity alias.
src/core/state/AL_D.f90,AL_D,NSTEP,116,INTEGER,,,False,False,Current coupled simulation timestep number.
src/core/state/AL_D.f90,AL_D,NRPD,117,INTEGER,,,False,False,Legacy precipitation-record counter.
src/core/state/AL_D.f90,AL_D,NSMT,118,INTEGER,,,False,False,Current ET/snowmelt coupling control for one element.
src/core/state/AL_D.f90,AL_D,MBYEAR,119,INTEGER,,,False,False,Calendar year of the next mass-balance report.
src/core/state/AL_D.f90,AL_D,MBMON,120,INTEGER,,,False,False,Calendar month of the next mass-balance report.
src/core/state/AL_D.f90,AL_D,MBDAY,121,INTEGER,,,False,False,Calendar day of the next mass-balance report.
src/core/state/AL_D.f90,AL_D,PSTART,125,DOUBLEPRECISION,,,False,False,Simulation-relative start time for legacy printed/result output (h).
src/core/state/AL_D.f90,AL_D,DTMET,126,DOUBLEPRECISION,,,False,False,Combined meteorological input interval (h).
src/core/state/AL_D.f90,AL_D,QMAX,127,DOUBLEPRECISION,,,False,False,Maximum permitted overland/channel face discharge magnitude (m3/s); nonpositive disables the check.
src/core/state/AL_D.f90,AL_D,BHOTTI,128,DOUBLEPRECISION,,,False,False,Requested/read hotstart time (h).
src/core/state/AL_D.f90,AL_D,BHOTST,129,DOUBLEPRECISION,,,False,False,Interval between hotstart outputs (h).
src/core/state/AL_D.f90,AL_D,PMAX,130,DOUBLEPRECISION,,,False,False,Maximum rainfall depth permitted in one model timestep (mm).
src/core/state/AL_D.f90,AL_D,PALFA,131,DOUBLEPRECISION,,,False,False,Fractional timestep growth factor used by `TMSTEP`.
src/core/state/AL_D.f90,AL_D,TMAX,132,DOUBLEPRECISION,,,False,False,"Maximum/basic coupled model timestep, capped at two hours (h)."
src/core/state/AL_D.f90,AL_D,CAREA,133,DOUBLEPRECISION,,,False,False,Total active catchment plan area (m2).
src/core/state/AL_D.f90,AL_D,BWIDTH,134,DOUBLEPRECISION,,,False,False,Nominal explicit-bank width used in frame geometry (m).
src/core/state/AL_D.f90,AL_D,TTH,135,DOUBLEPRECISION,,,False,False,Simulation end as an absolute hour count (h).
src/core/state/AL_D.f90,AL_D,DTMET2,136,DOUBLEPRECISION,,,False,False,Separate precipitation input interval (h).
src/core/state/AL_D.f90,AL_D,DTMET3,137,DOUBLEPRECISION,,,False,False,Separate potential-evaporation input interval (h).
src/core/state/AL_D.f90,AL_D,TOUTPUT,138,DOUBLEPRECISION,,,False,False,Interval for regular text/CSV outputs; defaults to 24 h (h).
src/core/state/AL_D.f90,AL_D,UZVAL,141,DOUBLEPRECISION,,,False,False,Next upper-zone/VSS solution time used in hotstart handling (h).
src/core/state/AL_D.f90,AL_D,OCNOW,142,DOUBLEPRECISION,,,False,False,Start time of the current overland/channel step (h).
src/core/state/AL_D.f90,AL_D,OCNEXT,143,DOUBLEPRECISION,,,False,False,Duration of the current overland/channel step (h).
src/core/state/AL_D.f90,AL_D,HRUZ,144,DOUBLEPRECISION,,,False,False,Current element's surface-water depth workspace (m).
src/core/state/AL_D.f90,AL_D,PNET,145,DOUBLEPRECISION,,,False,False,Current element's net throughfall rate workspace (mm/s).
src/core/state/AL_D.f90,AL_D,PE,146,DOUBLEPRECISION,,,False,False,Current element's available potential-evaporation rate (mm/s).
src/core/state/AL_D.f90,AL_D,EINT,147,DOUBLEPRECISION,,,False,False,Current element's canopy-interception evaporation over the step (mm).
src/core/state/AL_D.f90,AL_D,ERZ,148,DOUBLEPRECISION,,,False,False,Current element's root-zone extraction rate workspace (mm/s).
src/core/state/AL_D.f90,AL_D,DRAIN,149,DOUBLEPRECISION,,,False,False,Current element's canopy drainage over the step (mm).
src/core/state/AL_D.f90,AL_D,ESOIL,150,DOUBLEPRECISION,,,False,False,Current element's soil-evaporation rate workspace (mm/s).
src/core/state/AL_D.f90,AL_D,AE,151,DOUBLEPRECISION,,,False,False,Current cell's actual-evapotranspiration rate workspace (mm/s).
src/core/state/AL_D.f90,AL_D,CSTOLD,152,DOUBLEPRECISION,,,False,False,Current element's canopy storage at step start (mm).
src/core/state/AL_D.f90,AL_D,CPLAI,153,DOUBLEPRECISION,,,False,False,"Current element's intercepted-area fraction, `min(CLAI,1)*PLAI`."
src/core/state/AL_D.f90,AL_D,PREST,154,DOUBLEPRECISION,,,False,False,Unused legacy value set to `1+PALFA` during frame initialization.
src/core/state/AL_D.f90,AL_D,TIMEUZ,155,DOUBLEPRECISION,,,False,False,Current elapsed ET/snow/VSS model time (h).
src/core/state/AL_D.f90,AL_D,HOTIME,156,DOUBLEPRECISION,,,False,False,Current/last hotstart time (h).
src/core/state/AL_D.f90,AL_D,BEXET,159,LOGICAL,,,False,False,Whether evapotranspiration is active; current frame setup always sets true.
src/core/state/AL_D.f90,AL_D,BEXUZ,160,LOGICAL,,,False,False,Whether the legacy upper-zone process is active; current frame setup always sets true.
src/core/state/AL_D.f90,AL_D,BEXEX,161,LOGICAL,,,False,False,Whether legacy exchange is active; current frame setup always sets true.
src/core/state/AL_D.f90,AL_D,BEXOC,162,LOGICAL,,,False,False,Whether overland/channel flow is active; current frame setup always sets true.
src/core/state/AL_D.f90,AL_D,BEXSZ,163,LOGICAL,,,False,False,Whether saturated-zone flow is active; current frame setup always sets true.
src/core/state/AL_D.f90,AL_D,BEXSM,164,LOGICAL,,,False,False,Whether snowmelt is enabled by FR25.
src/core/state/AL_D.f90,AL_D,BEXTS1,165,LOGICAL,,,False,False,Inactive legacy first time-series extension switch.
src/core/state/AL_D.f90,AL_D,BHOTPR,166,LOGICAL,,,False,False,Whether periodic hotstart output is enabled.
src/core/state/AL_D.f90,AL_D,BHOTRD,167,LOGICAL,,,False,False,Whether initial state is read from the hotstart file.
src/core/state/AL_D.f90,AL_D,BEXSY,168,LOGICAL,,,False,False,Whether sediment transport is enabled by FR25.
src/core/state/AL_D.f90,AL_D,BEXCM,169,LOGICAL,,,False,False,Whether contaminant transport is enabled by FR25.
src/core/state/AL_D.f90,AL_D,ISTA,170,LOGICAL,,,False,False,Whether separate maximum/minimum air-temperature streams are available.
src/core/state/AL_D.f90,AL_D,isextradis,171,LOGICAL,,,False,False,Whether the extra-discharge point-selection input is available.
src/core/state/AL_D.f90,AL_D,iszq,172,LOGICAL,,,False,False,Whether reservoir ZQ-table routing is enabled.
src/core/state/AL_D.f90,AL_D,isextrapsl,173,LOGICAL,,,False,False,Whether the extra phreatic-surface point-selection input is available.
src/core/state/AL_D.f90,AL_D,NGRID,176,INTEGER,,(NELEE),False,False,Legacy element list zeroed by `FRIND` and not subsequently read.
src/core/state/AL_D.f90,AL_D,INGRID,177,INTEGER,,"(NXEE,NYEE)",False,False,Catchment mask: zero inside the active catchment and -1 outside.
